instrument,Date,time,CLOSE,HIGH,LOW,OPEN,VOLUME
NIFTY,20160510,11:27,7845.95,7846.45,7845.50,7845.90,2925,0
NIFTY,20160510,11:28,7845.95,7846.00,7844.85,7845.55,3000,0
NIFTY,20160510,11:29,7845.65,7845.65,7844.20,7844.30,4275,0
NIFTY,20160510,11:30,7844.35,7847.30,7843.80,7845.70,25500,0
NIFTY,20160510,11:31,7845.50,7846.65,7845.20,7846.20,35100,0
NIFTY,20160510,11:32,7845.85,7845.85,7842.35,7842.55,10275,0
NIFTY,20160510,11:33,7842.65,7843.45,7841.60,7841.85,6975,0
NIFTY,20160510,11:34,7841.65,7844.30,7841.65,7842.75,31275,0
NIFTY,20160510,11:35,7842.45,7843.00,7841.20,7842.00,7125,0
NIFTY,20160510,11:36,7841.95,7842.95,7841.55,7841.80,4500,0
NIFTY,20160510,11:37,7841.95,7843.50,7841.55,7843.50,5400,0
NIFTY,20160510,11:38,7843.60,7844.70,7843.40,7843.90,3525,0
NIFTY,20160510,11:39,7844.00,7844.25,7842.90,7842.90,2550,0
NIFTY,20160510,11:40,7842.85,7843.60,7842.35,7842.65,1125,0
NIFTY,20160510,11:41,7843.00,7843.00,7841.05,7841.30,5925,0
NIFTY,20160510,11:42,7841.20,7843.80,7840.70,7843.75,10575,0
NIFTY,20160510,11:43,7843.50,7846.40,7843.50,7846.40,26550,0
NIFTY,20160510,11:44,7846.35,7848.50,7846.35,7847.80,28200,0
NIFTY,20160510,11:45,7847.85,7848.65,7847.05,7848.30,18975,0
NIFTY,20160510,11:46,7848.55,7849.30,7848.00,7848.35,20325,0
NIFTY,20160510,11:47,7848.85,7850.05,7847.90,7850.05,27675,0
NIFTY,20160510,11:48,7850.35,7851.85,7849.40,7849.70,31200,0
NIFTY,20160510,11:49,7849.45,7850.65,7848.40,7849.30,14325,0
NIFTY,20160510,11:50,7849.20,7851.20,7848.75,7850.70,10500,0
NIFTY,20160510,11:51,7850.65,7851.70,7850.20,7851.30,14400,0
NIFTY,20160510,11:52,7851.20,7854.10,7850.70,7853.95,46575,0
NIFTY,20160510,11:53,7853.65,7853.95,7851.85,7852.80,13950,0
NIFTY,20160510,11:54,7852.50,7852.65,7850.05,7851.20,11625,0
NIFTY,20160510,11:55,7850.90,7852.50,7850.65,7851.15,9150,0
NIFTY,20160510,11:56,7850.35,7851.20,7848.00,7848.15,10575,0
NIFTY,20160510,11:57,7848.10,7848.80,7846.30,7846.30,10800,0
NIFTY,20160510,11:58,7846.45,7846.95,7845.60,7845.60,8100,0
NIFTY,20160510,11:59,7845.40,7845.55,7843.40,7843.60,13575,0
NIFTY,20160510,12:00,7843.65,7847.60,7843.55,7847.35,38625,0
NIFTY,20160510,12:01,7847.15,7849.80,7847.00,7849.30,62100,0
NIFTY,20160510,12:02,7849.60,7852.55,7849.60,7852.55,56475,0
NIFTY,20160510,12:03,7852.45,7855.50,7852.10,7853.80,143625,0
NIFTY,20160510,12:04,7853.90,7853.90,7851.45,7851.45,44775,0
NIFTY,20160510,12:05,7851.50,7853.65,7851.00,7853.65,24525,0
NIFTY,20160510,12:06,7853.75,7854.05,7852.85,7853.60,11175,0
NIFTY,20160510,12:07,7853.30,7855.00,7853.30,7854.05,8025,0
NIFTY,20160510,12:08,7853.95,7853.95,7850.50,7850.85,19725,0
NIFTY,20160510,12:09,7850.55,7852.55,7850.35,7851.35,9450,0
NIFTY,20160510,12:10,7851.40,7851.50,7849.55,7850.30,10725,0
NIFTY,20160510,12:11,7850.70,7851.85,7849.85,7850.70,4650,0
NIFTY,20160510,12:12,7851.05,7852.00,7849.30,7850.25,21900,0
NIFTY,20160510,12:13,7849.90,7851.30,7848.90,7850.00,6750,0
NIFTY,20160510,12:14,7850.40,7851.30,7849.05,7849.45,10725,0
NIFTY,20160510,12:15,7849.00,7850.50,7848.20,7849.00,13425,0
NIFTY,20160510,12:16,7849.05,7849.75,7847.40,7847.65,14175,0
NIFTY,20160510,12:17,7847.90,7848.95,7847.50,7848.80,9450,0
NIFTY,20160510,12:18,7849.10,7850.30,7847.65,7848.60,7725,0
NIFTY,20160510,12:19,7848.55,7849.80,7848.10,7848.60,7950,0
NIFTY,20160510,12:20,7848.55,7849.45,7847.70,7848.25,15150,0
NIFTY,20160510,12:21,7848.35,7851.70,7848.30,7850.85,21975,0
NIFTY,20160510,12:22,7851.00,7854.65,7851.00,7852.60,19275,0
NIFTY,20160510,12:23,7852.80,7853.90,7852.25,7853.50,8100,0
NIFTY,20160510,12:24,7853.85,7854.05,7852.40,7852.40,4350,0
NIFTY,20160510,12:25,7852.75,7853.60,7852.15,7852.95,3075,0
NIFTY,20160510,12:26,7853.00,7853.65,7851.95,7852.10,4350,0
NIFTY,20160510,12:27,7852.20,7853.60,7851.50,7852.20,6675,0
NIFTY,20160510,12:28,7851.70,7853.70,7851.60,7853.35,14850,0
NIFTY,20160510,12:29,7853.20,7853.65,7851.25,7851.45,51450,0
NIFTY,20160510,12:30,7851.35,7852.10,7850.00,7850.00,58725,0
NIFTY,20160510,12:31,7850.15,7851.15,7849.65,7849.65,90000,0
NIFTY,20160510,12:32,7850.00,7852.65,7849.25,7852.65,114000,0
NIFTY,20160510,12:33,7852.80,7853.70,7852.35,7853.15,37275,0
NIFTY,20160510,12:34,7853.35,7854.90,7853.35,7854.55,29100,0
NIFTY,20160510,12:35,7854.85,7855.65,7853.95,7855.05,18975,0
NIFTY,20160510,12:36,7855.25,7855.60,7854.30,7854.30,14700,0
NIFTY,20160510,12:37,7854.40,7856.00,7854.35,7855.80,15300,0
NIFTY,20160510,12:38,7855.85,7863.10,7855.80,7858.65,88500,0
NIFTY,20160510,12:39,7859.15,7860.00,7858.00,7859.40,26700,0
NIFTY,20160510,12:40,7858.95,7862.85,7858.90,7862.60,13950,0
NIFTY,20160510,12:41,7862.40,7864.25,7861.90,7863.85,13800,0
NIFTY,20160510,12:42,7863.60,7863.60,7861.30,7861.30,22500,0
NIFTY,20160510,12:43,7861.50,7862.60,7861.50,7862.00,11850,0
NIFTY,20160510,12:44,7861.85,7863.85,7860.95,7863.85,31650,0
NIFTY,20160510,12:45,7863.90,7866.20,7863.55,7865.70,52725,0
NIFTY,20160510,12:46,7865.85,7868.75,7865.85,7868.75,101775,0
NIFTY,20160510,12:47,7868.90,7870.15,7868.05,7868.35,59850,0
NIFTY,20160510,12:48,7868.20,7868.70,7865.05,7865.20,39750,0
NIFTY,20160510,12:49,7864.80,7866.30,7864.80,7866.30,38550,0
NIFTY,20160510,12:50,7866.55,7867.35,7865.70,7866.40,24900,0
NIFTY,20160510,12:51,7866.25,7867.25,7865.95,7865.95,33750,0
NIFTY,20160510,12:52,7866.20,7870.30,7866.20,7869.85,73500,0
NIFTY,20160510,12:53,7869.90,7870.85,7868.55,7870.35,44100,0
NIFTY,20160510,12:54,7870.40,7871.15,7868.80,7869.05,21075,0
NIFTY,20160510,12:55,7868.95,7869.70,7867.20,7867.20,20700,0
NIFTY,20160510,12:56,7867.15,7868.20,7866.40,7867.15,11550,0
NIFTY,20160510,12:57,7866.75,7867.35,7865.00,7865.40,30225,0
NIFTY,20160510,12:58,7865.30,7865.70,7864.55,7864.95,13425,0
NIFTY,20160510,12:59,7865.10,7868.65,7865.10,7868.15,46350,0
NIFTY,20160510,13:00,7868.05,7872.45,7868.05,7871.80,46200,0
NIFTY,20160510,13:01,7871.95,7873.20,7871.90,7872.20,46575,0
NIFTY,20160510,13:02,7871.50,7880.20,7871.35,7878.10,179850,0
NIFTY,20160510,13:03,7878.20,7879.80,7877.75,7879.45,46050,0
NIFTY,20160510,13:04,7879.30,7880.30,7878.65,7879.55,45750,0
NIFTY,20160510,13:05,7879.50,7879.60,7877.05,7878.35,36900,0
NIFTY,20160510,13:06,7878.30,7884.50,7878.30,7883.60,110100,0
NIFTY,20160510,13:07,7882.85,7884.10,7882.60,7882.75,53850,0
NIFTY,20160510,13:08,7882.60,7886.00,7882.60,7883.75,125925,0
NIFTY,20160510,13:09,7883.85,7884.65,7883.00,7883.60,37350,0
NIFTY,20160510,13:10,7883.20,7883.65,7881.45,7882.60,27900,0
NIFTY,20160510,13:11,7882.65,7883.80,7881.80,7883.80,33975,0
NIFTY,20160510,13:12,7884.00,7886.95,7884.00,7886.05,27225,0
NIFTY,20160510,13:13,7886.10,7888.00,7883.80,7885.35,69300,0
NIFTY,20160510,13:14,7885.55,7886.15,7884.95,7885.60,24075,0
NIFTY,20160510,13:15,7885.65,7886.80,7885.15,7886.40,18675,0
NIFTY,20160510,13:16,7886.05,7887.60,7885.95,7887.45,22425,0
NIFTY,20160510,13:17,7887.30,7888.15,7885.65,7886.65,15000,0
NIFTY,20160510,13:18,7886.50,7886.50,7883.80,7883.80,19650,0
NIFTY,20160510,13:19,7883.85,7884.00,7879.30,7879.30,45300,0
NIFTY,20160510,13:20,7879.05,7880.35,7876.90,7877.80,41250,0
NIFTY,20160510,13:21,7878.05,7878.95,7876.75,7878.45,16200,0
NIFTY,20160510,13:22,7877.95,7879.10,7877.25,7878.30,9825,0
NIFTY,20160510,13:23,7877.95,7878.40,7876.70,7877.50,12900,0
NIFTY,20160510,13:24,7877.65,7878.50,7876.80,7877.45,33975,0
NIFTY,20160510,13:25,7877.55,7880.90,7877.15,7880.25,20400,0
NIFTY,20160510,13:26,7880.65,7880.80,7879.15,7879.60,14550,0
NIFTY,20160510,13:27,7879.25,7879.70,7878.15,7878.60,13875,0
NIFTY,20160510,13:28,7878.75,7879.60,7876.35,7876.40,5850,0
NIFTY,20160510,13:29,7876.50,7877.00,7873.30,7873.60,39675,0
NIFTY,20160510,13:30,7873.75,7873.75,7870.05,7870.20,66600,0
NIFTY,20160510,13:31,7869.75,7869.95,7864.80,7864.90,145200,0
NIFTY,20160510,13:32,7865.40,7871.75,7865.40,7870.85,126825,0
NIFTY,20160510,13:33,7870.75,7871.85,7869.30,7869.85,18150,0
NIFTY,20160510,13:34,7869.75,7872.90,7869.70,7872.75,36150,0
NIFTY,20160510,13:35,7872.70,7873.00,7871.40,7871.65,32025,0
NIFTY,20160510,13:36,7871.70,7872.25,7870.45,7870.45,16800,0
NIFTY,20160510,13:37,7870.00,7871.10,7869.50,7871.10,16725,0
NIFTY,20160510,13:38,7870.90,7873.20,7870.90,7873.15,13650,0
NIFTY,20160510,13:39,7873.35,7875.00,7873.35,7873.95,39600,0
NIFTY,20160510,13:40,7874.30,7874.95,7873.15,7873.55,30675,0
NIFTY,20160510,13:41,7873.65,7873.65,7872.25,7873.35,19425,0
NIFTY,20160510,13:42,7873.20,7874.05,7872.10,7873.00,20175,0
NIFTY,20160510,13:43,7872.90,7873.50,7872.00,7872.00,13725,0
NIFTY,20160510,13:44,7872.15,7872.75,7870.35,7870.35,12675,0
NIFTY,20160510,13:45,7870.00,7870.05,7867.30,7867.95,42675,0
NIFTY,20160510,13:46,7867.60,7868.50,7866.60,7866.80,9825,0
NIFTY,20160510,13:47,7866.70,7868.75,7866.70,7867.70,13650,0
NIFTY,20160510,13:48,7867.45,7868.10,7866.60,7867.00,7725,0
NIFTY,20160510,13:49,7866.95,7869.00,7865.75,7869.00,18600,0
NIFTY,20160510,13:50,7868.75,7869.55,7868.15,7868.65,36000,0
NIFTY,20160510,13:51,7868.80,7873.05,7868.80,7872.15,66525,0
NIFTY,20160510,13:52,7872.25,7875.95,7872.25,7874.00,132450,0
NIFTY,20160510,13:53,7873.80,7874.55,7873.00,7873.35,27225,0
NIFTY,20160510,13:54,7873.50,7875.35,7872.85,7875.35,14775,0
NIFTY,20160510,13:55,7875.40,7877.10,7875.00,7876.90,35100,0
NIFTY,20160510,13:56,7878.05,7879.65,7877.85,7878.10,35925,0
NIFTY,20160510,13:57,7877.95,7880.50,7877.95,7879.10,48750,0
NIFTY,20160510,13:58,7879.20,7879.90,7878.35,7879.90,11400,0
NIFTY,20160510,13:59,7879.75,7881.75,7878.95,7881.75,29925,0
NIFTY,20160510,14:00,7881.80,7885.25,7881.45,7884.15,53250,0
NIFTY,20160510,14:01,7884.40,7884.75,7882.10,7882.50,23700,0
NIFTY,20160510,14:02,7882.10,7883.35,7881.60,7882.40,12300,0
NIFTY,20160510,14:03,7881.95,7883.30,7881.00,7882.80,13875,0
NIFTY,20160510,14:04,7882.50,7883.70,7882.35,7883.40,13125,0
NIFTY,20160510,14:05,7884.00,7884.50,7881.90,7881.90,16950,0
NIFTY,20160510,14:06,7882.40,7883.30,7881.45,7882.70,8625,0
NIFTY,20160510,14:07,7883.10,7884.65,7882.90,7883.65,5250,0
NIFTY,20160510,14:08,7884.35,7886.20,7884.10,7885.10,26250,0
NIFTY,20160510,14:09,7884.65,7884.90,7881.75,7881.75,8850,0
NIFTY,20160510,14:10,7881.90,7882.40,7881.00,7882.00,11175,0
NIFTY,20160510,14:11,7881.80,7883.40,7881.60,7883.10,10200,0
NIFTY,20160510,14:12,7882.80,7883.50,7882.10,7882.15,6750,0
NIFTY,20160510,14:13,7882.70,7884.95,7882.60,7884.05,9150,0
NIFTY,20160510,14:14,7883.80,7884.70,7883.20,7883.95,10725,0
NIFTY,20160510,14:15,7883.65,7884.35,7882.35,7882.55,6075,0
NIFTY,20160510,14:16,7882.80,7883.30,7881.10,7881.85,5475,0
NIFTY,20160510,14:17,7881.70,7882.45,7879.40,7879.45,11025,0
NIFTY,20160510,14:18,7879.05,7880.70,7879.05,7880.05,13125,0
NIFTY,20160510,14:19,7880.25,7882.35,7879.95,7882.00,15000,0
NIFTY,20160510,14:20,7881.75,7883.60,7881.75,7882.10,9675,0
NIFTY,20160510,14:21,7882.30,7885.25,7881.95,7884.30,26475,0
NIFTY,20160510,14:22,7884.45,7889.90,7884.25,7888.15,90525,0
NIFTY,20160510,14:23,7888.40,7888.85,7886.10,7886.10,11325,0
NIFTY,20160510,14:24,7886.35,7887.60,7886.15,7887.30,10650,0
NIFTY,20160510,14:25,7887.15,7888.80,7885.90,7886.00,9525,0
NIFTY,20160510,14:26,7885.90,7886.00,7884.55,7884.55,19275,0
NIFTY,20160510,14:27,7884.40,7887.10,7884.35,7886.20,10350,0
NIFTY,20160510,14:28,7885.70,7886.20,7883.85,7884.05,10050,0
NIFTY,20160510,14:29,7883.70,7886.10,7882.90,7885.55,16500,0
NIFTY,20160510,14:30,7885.25,7887.00,7885.20,7885.90,9900,0
NIFTY,20160510,14:31,7886.10,7892.45,7886.10,7891.40,109575,0
NIFTY,20160510,14:32,7891.10,7891.35,7889.20,7889.85,34800,0
NIFTY,20160510,14:33,7889.45,7891.30,7888.70,7890.75,35025,0
NIFTY,20160510,14:34,7891.15,7895.85,7890.50,7894.75,154125,0
NIFTY,20160510,14:35,7895.35,7896.45,7893.75,7894.70,51225,0
NIFTY,20160510,14:36,7894.35,7896.90,7894.35,7895.20,66000,0
NIFTY,20160510,14:37,7894.80,7895.25,7892.40,7892.85,39300,0
NIFTY,20160510,14:38,7893.10,7893.15,7891.25,7891.65,38250,0
NIFTY,20160510,14:39,7891.30,7891.30,7889.00,7889.15,33525,0
NIFTY,20160510,14:40,7888.95,7889.35,7887.90,7889.15,27450,0
NIFTY,20160510,14:41,7889.25,7892.05,7889.05,7891.00,20775,0
NIFTY,20160510,14:42,7891.10,7891.85,7889.50,7890.15,12150,0
NIFTY,20160510,14:43,7890.35,7890.95,7887.25,7887.25,35625,0
NIFTY,20160510,14:44,7887.70,7889.20,7887.60,7888.10,10350,0
NIFTY,20160510,14:45,7888.60,7888.75,7887.80,7888.00,8625,0
NIFTY,20160510,14:46,7888.05,7891.05,7887.80,7888.85,10725,0
NIFTY,20160510,14:47,7889.50,7890.45,7889.20,7890.25,12225,0
NIFTY,20160510,14:48,7890.55,7891.10,7889.60,7890.05,15975,0
NIFTY,20160510,14:49,7890.00,7891.45,7889.05,7889.75,12375,0
NIFTY,20160510,14:50,7890.15,7890.50,7889.10,7889.30,8400,0
NIFTY,20160510,14:51,7889.20,7891.95,7888.95,7891.95,20925,0
NIFTY,20160510,14:52,7891.60,7892.65,7891.35,7892.35,24675,0
NIFTY,20160510,14:53,7892.55,7893.45,7891.90,7893.05,14700,0
NIFTY,20160510,14:54,7893.20,7893.20,7890.50,7891.10,13800,0
NIFTY,20160510,14:55,7890.95,7892.05,7890.25,7890.45,14400,0
NIFTY,20160510,14:56,7890.00,7890.90,7888.45,7888.75,18900,0
NIFTY,20160510,14:57,7888.50,7888.50,7884.15,7884.95,28500,0
NIFTY,20160510,14:58,7885.35,7885.40,7884.20,7884.65,19875,0
NIFTY,20160510,14:59,7884.95,7885.25,7881.55,7881.55,38025,0
NIFTY,20160510,15:00,7881.30,7882.25,7879.80,7880.15,36300,0
NIFTY,20160510,15:01,7880.50,7881.75,7879.20,7880.35,39900,0
NIFTY,20160510,15:02,7880.65,7882.95,7879.90,7881.80,14400,0
NIFTY,20160510,15:03,7881.90,7886.50,7881.45,7886.50,26025,0
NIFTY,20160510,15:04,7886.45,7887.00,7885.65,7886.10,15600,0
NIFTY,20160510,15:05,7885.75,7885.95,7883.85,7885.75,17550,0
NIFTY,20160510,15:06,7885.90,7886.45,7884.90,7885.85,16275,0
NIFTY,20160510,15:07,7886.00,7887.05,7885.55,7886.60,18000,0
NIFTY,20160510,15:08,7886.55,7887.90,7886.05,7887.70,14550,0
NIFTY,20160510,15:09,7887.80,7887.80,7885.75,7885.75,15075,0
NIFTY,20160510,15:10,7885.80,7886.35,7884.50,7885.25,14700,0
NIFTY,20160510,15:11,7885.60,7887.15,7884.85,7886.20,28050,0
NIFTY,20160510,15:12,7886.10,7886.25,7883.70,7884.05,21000,0
NIFTY,20160510,15:13,7884.10,7884.75,7883.40,7883.85,18675,0
NIFTY,20160510,15:14,7883.35,7886.15,7883.30,7886.05,18675,0
NIFTY,20160510,15:15,7886.70,7888.15,7886.05,7888.05,15300,0
NIFTY,20160510,15:16,7888.35,7888.80,7885.25,7888.20,27600,0
NIFTY,20160510,15:17,7888.55,7888.55,7886.05,7886.70,23400,0
NIFTY,20160510,15:18,7887.10,7887.80,7884.35,7887.45,67650,0
NIFTY,20160510,15:19,7887.35,7887.55,7885.15,7886.05,33750,0
NIFTY,20160510,15:20,7886.55,7887.35,7886.20,7887.35,25500,0
NIFTY,20160510,15:21,7887.15,7889.15,7887.15,7887.55,33375,0
NIFTY,20160510,15:22,7887.60,7888.75,7887.60,7888.10,44325,0
NIFTY,20160510,15:23,7888.40,7889.50,7888.00,7889.15,24375,0
NIFTY,20160510,15:24,7889.80,7890.20,7889.05,7890.00,66000,0
NIFTY,20160510,15:25,7889.50,7892.50,7889.50,7892.15,28275,0
NIFTY,20160510,15:26,7892.00,7893.30,7892.00,7893.05,43425,0
NIFTY,20160510,15:27,7892.80,7893.25,7890.45,7890.45,96000,0
NIFTY,20160510,15:28,7890.15,7890.75,7889.25,7890.25,61125,0
NIFTY,20160510,15:29,7890.70,7892.60,7890.50,7891.50,61350,0
NIFTY,20160510,15:30,7892.10,7892.30,7888.85,7889.90,85275,0
NIFTY,20160511,09:16,7795.75,7799.65,7780.90,7786.85,1073700,0
NIFTY,20160511,09:17,7787.40,7799.75,7786.10,7799.75,514725,0
NIFTY,20160511,09:18,7800.30,7818.25,7800.25,7818.20,384825,0
NIFTY,20160511,09:19,7818.90,7825.25,7816.80,7817.05,311175,0
NIFTY,20160511,09:20,7818.25,7822.80,7814.70,7822.30,228750,0
NIFTY,20160511,09:21,7821.75,7829.55,7818.45,7828.65,214575,0
NIFTY,20160511,09:22,7828.75,7832.90,7825.20,7832.35,227175,0
NIFTY,20160511,09:23,7831.85,7835.55,7828.40,7828.40,208500,0
NIFTY,20160511,09:24,7828.55,7836.80,7827.40,7836.60,116775,0
NIFTY,20160511,09:25,7836.95,7841.50,7836.10,7841.15,152925,0
NIFTY,20160511,09:26,7841.65,7850.65,7839.65,7840.25,239550,0
NIFTY,20160511,09:27,7840.90,7849.50,7840.90,7849.50,106125,0
NIFTY,20160511,09:28,7849.55,7849.70,7842.40,7842.40,101475,0
NIFTY,20160511,09:29,7842.15,7842.80,7837.80,7839.50,90375,0
NIFTY,20160511,09:30,7839.85,7846.75,7839.85,7845.30,66150,0
NIFTY,20160511,09:31,7845.55,7849.80,7844.95,7846.05,59400,0
NIFTY,20160511,09:32,7845.75,7846.50,7837.90,7839.35,67125,0
NIFTY,20160511,09:33,7839.65,7840.30,7833.20,7833.35,60225,0
NIFTY,20160511,09:34,7833.80,7842.95,7832.15,7841.25,87225,0
NIFTY,20160511,09:35,7841.00,7842.10,7836.25,7840.30,56400,0
NIFTY,20160511,09:36,7840.50,7840.50,7836.20,7837.55,48075,0
NIFTY,20160511,09:37,7837.50,7837.90,7832.80,7833.10,83475,0
NIFTY,20160511,09:38,7833.05,7835.95,7830.80,7835.60,108150,0
NIFTY,20160511,09:39,7835.65,7836.10,7833.05,7834.65,34950,0
NIFTY,20160511,09:40,7834.75,7841.70,7833.30,7841.70,33450,0
NIFTY,20160511,09:41,7842.00,7846.75,7841.55,7846.25,60450,0
NIFTY,20160511,09:42,7846.20,7850.15,7845.75,7850.15,83025,0
NIFTY,20160511,09:43,7850.25,7855.60,7850.25,7853.55,174600,0
NIFTY,20160511,09:44,7853.10,7855.65,7849.65,7852.35,88725,0
NIFTY,20160511,09:45,7852.65,7858.45,7852.65,7856.80,152550,0
NIFTY,20160511,09:46,7856.45,7860.80,7854.15,7860.25,70875,0
NIFTY,20160511,09:47,7860.00,7861.45,7854.25,7855.95,50025,0
NIFTY,20160511,09:48,7856.35,7859.10,7854.55,7857.50,36600,0
NIFTY,20160511,09:49,7857.70,7861.55,7857.35,7859.80,50025,0
NIFTY,20160511,09:50,7859.75,7865.30,7859.75,7863.35,151875,0
NIFTY,20160511,09:51,7863.30,7863.30,7858.05,7859.45,51975,0
NIFTY,20160511,09:52,7858.90,7859.65,7853.20,7855.20,56775,0
NIFTY,20160511,09:53,7855.05,7860.20,7855.05,7859.50,40875,0
NIFTY,20160511,09:54,7859.25,7861.40,7854.55,7855.50,52425,0
NIFTY,20160511,09:55,7855.95,7860.05,7855.50,7859.90,22725,0
NIFTY,20160511,09:56,7859.95,7862.50,7859.70,7859.70,64425,0
NIFTY,20160511,09:57,7860.15,7863.75,7858.15,7863.75,40950,0
NIFTY,20160511,09:58,7863.65,7865.20,7863.10,7865.00,34200,0
NIFTY,20160511,09:59,7865.50,7868.60,7865.35,7868.15,57975,0
NIFTY,20160511,10:00,7867.65,7869.65,7867.10,7867.65,35550,0
NIFTY,20160511,10:01,7868.45,7873.60,7866.60,7867.90,153225,0
NIFTY,20160511,10:02,7867.85,7869.05,7866.50,7867.30,30450,0
NIFTY,20160511,10:03,7866.85,7867.55,7861.05,7861.25,52575,0
NIFTY,20160511,10:04,7861.80,7862.30,7855.95,7856.30,56625,0
NIFTY,20160511,10:05,7856.60,7856.95,7854.65,7855.80,45675,0
NIFTY,20160511,10:06,7855.40,7855.65,7849.95,7850.60,79650,0
NIFTY,20160511,10:07,7850.70,7852.30,7850.50,7851.75,32025,0
NIFTY,20160511,10:08,7852.00,7857.70,7851.80,7857.70,44325,0
NIFTY,20160511,10:09,7857.35,7860.05,7857.35,7859.40,21750,0
NIFTY,20160511,10:10,7859.50,7859.50,7857.95,7858.70,12750,0
NIFTY,20160511,10:11,7858.55,7860.10,7857.30,7857.30,17475,0
NIFTY,20160511,10:12,7857.40,7857.40,7853.80,7853.80,17700,0
NIFTY,20160511,10:13,7853.50,7855.40,7852.30,7854.85,28050,0
NIFTY,20160511,10:14,7854.30,7858.55,7852.90,7857.20,16425,0
NIFTY,20160511,10:15,7856.90,7858.00,7856.50,7857.50,22950,0
NIFTY,20160511,10:16,7857.15,7857.25,7855.50,7856.75,33825,0
NIFTY,20160511,10:17,7856.80,7860.80,7856.75,7860.35,34275,0
NIFTY,20160511,10:18,7860.05,7864.60,7860.00,7864.60,27825,0
NIFTY,20160511,10:19,7864.50,7865.55,7862.25,7863.70,34275,0
NIFTY,20160511,10:20,7863.60,7864.95,7861.95,7862.15,17100,0
NIFTY,20160511,10:21,7861.75,7864.00,7861.70,7863.15,19125,0
NIFTY,20160511,10:22,7862.80,7864.55,7861.65,7861.65,22650,0
NIFTY,20160511,10:23,7862.10,7863.40,7860.65,7863.35,22125,0
NIFTY,20160511,10:24,7863.30,7864.70,7862.75,7864.70,11550,0
NIFTY,20160511,10:25,7864.60,7865.45,7863.90,7865.35,10425,0
NIFTY,20160511,10:26,7865.40,7865.80,7863.40,7863.55,20550,0
NIFTY,20160511,10:27,7863.60,7865.50,7863.60,7864.90,16275,0
NIFTY,20160511,10:28,7865.05,7866.95,7864.30,7866.60,36150,0
NIFTY,20160511,10:29,7866.90,7868.65,7866.65,7868.65,37500,0
NIFTY,20160511,10:30,7868.25,7870.80,7867.70,7870.80,49575,0
NIFTY,20160511,10:31,7870.70,7871.45,7868.70,7871.00,39000,0
NIFTY,20160511,10:32,7871.10,7871.85,7868.85,7870.75,37350,0
NIFTY,20160511,10:33,7870.50,7870.50,7865.45,7867.40,37650,0
NIFTY,20160511,10:34,7866.80,7866.85,7862.60,7864.60,31425,0
NIFTY,20160511,10:35,7864.45,7864.80,7862.35,7864.25,18225,0
NIFTY,20160511,10:36,7864.45,7866.10,7864.15,7865.75,15225,0
NIFTY,20160511,10:37,7865.90,7873.85,7863.45,7873.80,44475,0
NIFTY,20160511,10:38,7872.90,7877.15,7871.10,7873.10,51600,0
NIFTY,20160511,10:39,7873.40,7874.80,7872.75,7874.20,29400,0
NIFTY,20160511,10:40,7874.10,7875.25,7869.95,7871.30,24975,0
NIFTY,20160511,10:41,7871.55,7872.15,7867.85,7868.55,23100,0
NIFTY,20160511,10:42,7868.45,7868.75,7866.35,7866.45,10050,0
NIFTY,20160511,10:43,7866.70,7869.35,7866.35,7868.50,13800,0
NIFTY,20160511,10:44,7868.30,7869.70,7866.75,7868.00,28050,0
NIFTY,20160511,10:45,7868.15,7871.20,7868.15,7869.90,14625,0
NIFTY,20160511,10:46,7869.65,7874.90,7869.65,7870.10,39300,0
NIFTY,20160511,10:47,7869.75,7873.90,7869.50,7873.65,12450,0
NIFTY,20160511,10:48,7873.50,7875.90,7872.80,7873.15,35175,0
NIFTY,20160511,10:49,7873.70,7875.75,7873.60,7875.15,22425,0
NIFTY,20160511,10:50,7875.25,7875.50,7870.60,7871.95,18225,0
NIFTY,20160511,10:51,7871.80,7874.10,7871.80,7872.95,12975,0
NIFTY,20160511,10:52,7873.05,7873.50,7871.55,7871.55,9000,0
NIFTY,20160511,10:53,7871.25,7872.60,7871.20,7872.50,4725,0
NIFTY,20160511,10:54,7872.60,7874.75,7872.60,7874.05,14775,0
NIFTY,20160511,10:55,7874.00,7875.30,7873.85,7875.00,8550,0
NIFTY,20160511,10:56,7874.65,7874.75,7872.35,7873.65,7875,0
NIFTY,20160511,10:57,7873.75,7876.20,7873.10,7876.20,10725,0
NIFTY,20160511,10:58,7876.30,7882.55,7876.30,7882.15,282075,0
NIFTY,20160511,10:59,7882.80,7883.85,7879.05,7880.15,52425,0
NIFTY,20160511,11:00,7880.10,7881.20,7878.85,7878.85,39150,0
NIFTY,20160511,11:01,7879.30,7881.35,7878.65,7880.60,16125,0
NIFTY,20160511,11:02,7881.05,7882.60,7880.25,7881.80,20025,0
NIFTY,20160511,11:03,7881.50,7883.40,7880.90,7882.60,45675,0
NIFTY,20160511,11:04,7882.65,7883.05,7880.90,7881.85,23775,0
NIFTY,20160511,11:05,7881.95,7886.65,7881.55,7884.40,52500,0
NIFTY,20160511,11:06,7884.70,7886.80,7883.60,7886.75,24750,0
NIFTY,20160511,11:07,7886.35,7886.85,7884.80,7885.20,24375,0
NIFTY,20160511,11:08,7885.10,7886.35,7884.20,7885.40,24375,0
NIFTY,20160511,11:09,7885.50,7886.10,7884.10,7885.20,36375,0
